query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
amPh_82_00056	391038.Bphy_1917	5.36E-185	546	"COG0270@1|root,COG0270@2|Bacteria,1MV9D@1224|Proteobacteria,2VHQT@28216|Betaproteobacteria,1KA9C@119060|Burkholderiaceae"	28216|Betaproteobacteria	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family	-	-	2.1.1.37	ko:K00558	"ko00270,ko01100,ko05206,map00270,map01100,map05206"	M00035	R04858	"RC00003,RC00332"	"ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036"	-	-	-	DNA_methylase
amPh_82_00058	1124983.PFLCHA0_c37960	4.93E-60	198	"COG3617@1|root,COG3617@2|Bacteria,1N5YF@1224|Proteobacteria"	1224|Proteobacteria	K	KilA-N domain	-	-	-	-	-	-	-	-	-	-	-	-	KilA-N
amPh_82_00059	1095769.CAHF01000013_gene3263	6.51E-22	89	"2A9IK@1|root,30YQZ@2|Bacteria,1PKM4@1224|Proteobacteria,2W8W5@28216|Betaproteobacteria,474NN@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_82_00064	1349767.GJA_3944	1.07E-45	159	"COG2932@1|root,COG2932@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria,4779I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
amPh_82_00075	629265.PMA4326_10020	3.89E-101	305	"28JXH@1|root,2Z9MZ@2|Bacteria,1MXNC@1224|Proteobacteria,1RNI6@1236|Gammaproteobacteria,1Z8WC@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	S	RecT family	STY2074	-	-	-	-	-	-	-	-	-	-	-	RecT
amPh_82_00076	1286093.C266_13944	4.39E-172	508	"COG3206@1|root,COG3206@2|Bacteria,1QA2F@1224|Proteobacteria,2VPIJ@28216|Betaproteobacteria,1K482@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	YqaJ-like viral recombinase domain	-	-	-	-	-	-	-	-	-	-	-	-	YqaJ
amPh_82_00077	1042209.HK44_020310	3.33E-37	135	"2DCTP@1|root,2ZFAC@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_82_00078	1046714.AMRX01000006_gene3162	6.74E-45	151	"2CC49@1|root,2ZBQQ@2|Bacteria,1RA92@1224|Proteobacteria,1S3BM@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Protein of unknown function (DUF1367)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1367
amPh_82_00080	1349767.GJA_123	3.87E-157	451	"COG2974@1|root,COG2974@2|Bacteria,1MXPR@1224|Proteobacteria,2VHD8@28216|Betaproteobacteria,473IN@75682|Oxalobacteraceae"	28216|Betaproteobacteria	L	May be involved in recombination	rdgC	-	-	ko:K03554	-	-	-	-	"ko00000,ko03400"	-	-	-	RdgC
amPh_82_00083	582744.Msip34_1670	5.54E-62	201	"2CWYZ@1|root,32T0P@2|Bacteria,1MZEM@1224|Proteobacteria,2VUKY@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_82_00086	1005395.CSV86_06151	1.23E-27	104	"2EFVP@1|root,331HM@2|Bacteria,1NCV1@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_82_00090	365044.Pnap_2283	9.10E-167	474	"COG0582@1|root,COG0582@2|Bacteria,1R5R3@1224|Proteobacteria,2VIS9@28216|Betaproteobacteria,4AH9P@80864|Comamonadaceae"	28216|Betaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
amPh_83_00001	29581.BW37_02244	1.28E-93	273	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_83_00003	29581.BW37_02246	4.61E-88	270	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_83_00005	29581.BW37_02246	6.29E-185	515	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_83_00006	29581.BW37_02247	2.33E-115	334	"2EJIR@1|root,33D9N@2|Bacteria,1NHKK@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	"DUF4376,Phage_tail_APC"
amPh_83_00009	1030157.AFMP01000036_gene2723	3.59E-36	152	"COG4733@1|root,COG4733@2|Bacteria,1Q2WW@1224|Proteobacteria,2TUS9@28211|Alphaproteobacteria,2K15Y@204457|Sphingomonadales"	204457|Sphingomonadales	O	"Phage-related protein, tail component"	-	-	-	-	-	-	-	-	-	-	-	-	Phage-tail_3
amPh_83_00010	29581.BW37_02251	0	927	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_83_00011	29581.BW37_02252	0	2268	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
amPh_83_00014	29581.BW37_02255	7.04E-270	741	"2DIIY@1|root,303ET@2|Bacteria,1R7AV@1224|Proteobacteria,2W1YE@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_84_00001	29581.BW37_00194	5.74E-153	431	"2DKUP@1|root,30DH1@2|Bacteria,1RDUB@1224|Proteobacteria,2VTDJ@28216|Betaproteobacteria,4746A@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage small terminase subunit	-	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
amPh_84_00002	29581.BW37_00193	4.62E-107	310	"2CM6Y@1|root,32SDV@2|Bacteria,1N0DS@1224|Proteobacteria,2VUG9@28216|Betaproteobacteria,474PE@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage head completion protein (GPL)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
amPh_84_00003	29581.BW37_00192	1.52E-43	141	"COG5004@1|root,COG5004@2|Bacteria,1N81H@1224|Proteobacteria,2VWMM@28216|Betaproteobacteria,4756I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage Tail Protein X	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
amPh_84_00004	29581.BW37_00191	2.44E-82	243	"2EBIF@1|root,30TYD@2|Bacteria,1Q9C7@1224|Proteobacteria,2WCJ9@28216|Betaproteobacteria,477RM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_84_00005	29581.BW37_00190	1.53E-120	345	"COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria"	1224|Proteobacteria	M	secretion activating protein	-	-	-	-	-	-	-	-	-	-	-	-	"Glyco_hydro_108,PG_binding_3"
amPh_84_00006	29581.BW37_00189	1.56E-87	260	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,2WB7T@28216|Betaproteobacteria,4757E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
amPh_84_00007	29581.BW37_00188	8.60E-113	323	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
amPh_84_00008	29581.BW37_02484	5.14E-86	255	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_S
amPh_84_00009	29581.BW37_00185	1.14E-139	397	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
amPh_84_00010	29581.BW37_00184	4.21E-72	217	"COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,2VVVK@28216|Betaproteobacteria,474V5@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Gene 25-like lysozyme	gpW	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
amPh_84_00011	29581.BW37_00183	2.27E-196	546	"COG3948@1|root,COG3948@2|Bacteria,1MUFF@1224|Proteobacteria,2VQAF@28216|Betaproteobacteria,474FM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Baseplate J-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
amPh_84_00012	29581.BW37_00182	2.25E-90	279	"COG4385@1|root,COG4385@2|Bacteria,1NZST@1224|Proteobacteria,2VQX4@28216|Betaproteobacteria,474X4@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
amPh_84_00014	29581.BW37_00179	5.84E-273	748	"COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,2VHUW@28216|Betaproteobacteria,47380@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
amPh_84_00015	29581.BW37_00178	6.95E-111	319	"COG3498@1|root,COG3498@2|Bacteria,1Q8HB@1224|Proteobacteria,2VS7R@28216|Betaproteobacteria,4743F@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail tube protein FII	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
amPh_84_00016	29581.BW37_00177	1.82E-56	176	"2E3XV@1|root,32YUV@2|Bacteria,1N720@1224|Proteobacteria,2VW8H@28216|Betaproteobacteria,474ZY@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage tail assembly chaperone proteins, E, or 41 or 14"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
amPh_84_00017	29581.BW37_00175	0	1394	"COG4942@1|root,COG4942@2|Bacteria,1QTW5@1224|Proteobacteria,2WGFW@28216|Betaproteobacteria,4739E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	D	peptidase	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_84_00018	29581.BW37_00174	3.84E-131	373	"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,2VU06@28216|Betaproteobacteria,474D1@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
amPh_84_00019	29581.BW37_00173	5.47E-278	763	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,2VN6E@28216|Betaproteobacteria,4731R@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
amPh_85_00001	29581.BW37_00194	1.41E-153	433	"2DKUP@1|root,30DH1@2|Bacteria,1RDUB@1224|Proteobacteria,2VTDJ@28216|Betaproteobacteria,4746A@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage small terminase subunit	-	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
amPh_85_00002	29581.BW37_00193	4.43E-105	305	"2CM6Y@1|root,32SDV@2|Bacteria,1N0DS@1224|Proteobacteria,2VUG9@28216|Betaproteobacteria,474PE@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage head completion protein (GPL)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
amPh_85_00003	29581.BW37_00192	1.72E-35	121	"COG5004@1|root,COG5004@2|Bacteria,1N81H@1224|Proteobacteria,2VWMM@28216|Betaproteobacteria,4756I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage Tail Protein X	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
amPh_85_00004	29581.BW37_00191	1.05E-82	244	"2EBIF@1|root,30TYD@2|Bacteria,1Q9C7@1224|Proteobacteria,2WCJ9@28216|Betaproteobacteria,477RM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_85_00005	29581.BW37_00190	3.76E-121	347	"COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria"	1224|Proteobacteria	M	secretion activating protein	-	-	-	-	-	-	-	-	-	-	-	-	"Glyco_hydro_108,PG_binding_3"
amPh_85_00006	29581.BW37_00189	1.15E-89	266	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,2WB7T@28216|Betaproteobacteria,4757E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
amPh_85_00007	29581.BW37_00188	1.67E-110	318	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
amPh_85_00008	29581.BW37_02484	8.08E-78	235	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_S
amPh_85_00010	29581.BW37_00185	1.71E-136	389	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
amPh_85_00011	29581.BW37_00184	2.54E-73	220	"COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,2VVVK@28216|Betaproteobacteria,474V5@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Gene 25-like lysozyme	gpW	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
amPh_85_00012	29581.BW37_00183	4.28E-185	518	"COG3948@1|root,COG3948@2|Bacteria,1MUFF@1224|Proteobacteria,2VQAF@28216|Betaproteobacteria,474FM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Baseplate J-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
amPh_85_00013	29581.BW37_00182	2.63E-149	419	"COG4385@1|root,COG4385@2|Bacteria,1NZST@1224|Proteobacteria,2VQX4@28216|Betaproteobacteria,474X4@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
amPh_85_00014	29581.BW37_00181	8.52E-149	452	"COG5301@1|root,COG5301@2|Bacteria,1MWNN@1224|Proteobacteria,2VSW5@28216|Betaproteobacteria,478VT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail-collar fibre protein	-	-	-	-	-	-	-	-	-	-	-	-	"Collar,DUF3751"
amPh_85_00016	29581.BW37_00179	3.59E-272	746	"COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,2VHUW@28216|Betaproteobacteria,47380@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
amPh_85_00017	29581.BW37_00178	4.54E-106	307	"COG3498@1|root,COG3498@2|Bacteria,1Q8HB@1224|Proteobacteria,2VS7R@28216|Betaproteobacteria,4743F@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail tube protein FII	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
amPh_85_00018	29581.BW37_00177	1.28E-56	177	"2E3XV@1|root,32YUV@2|Bacteria,1N720@1224|Proteobacteria,2VW8H@28216|Betaproteobacteria,474ZY@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage tail assembly chaperone proteins, E, or 41 or 14"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
amPh_85_00019	29581.BW37_00175	0	1243	"COG4942@1|root,COG4942@2|Bacteria,1QTW5@1224|Proteobacteria,2WGFW@28216|Betaproteobacteria,4739E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	D	peptidase	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_85_00020	29581.BW37_00174	2.22E-130	371	"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,2VU06@28216|Betaproteobacteria,474D1@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
amPh_85_00021	29581.BW37_00173	7.95E-281	769	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,2VN6E@28216|Betaproteobacteria,4731R@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
amPh_85_00022	941449.dsx2_0117	2.41E-96	306	"COG1196@1|root,COG1196@2|Bacteria,1RJ96@1224|Proteobacteria,436J7@68525|delta/epsilon subdivisions,2X15Z@28221|Deltaproteobacteria,2MEB1@213115|Desulfovibrionales"	28221|Deltaproteobacteria	D	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_86_00001	757424.Hsero_4777	9.09E-62	196	"COG5606@1|root,COG5606@2|Bacteria,1REY6@1224|Proteobacteria,2VSJS@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_86_00003	29581.BW37_00200	1.42E-105	307	"COG2135@1|root,COG2135@2|Bacteria,1RFZU@1224|Proteobacteria,2VQDU@28216|Betaproteobacteria,477BF@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	SOS response associated peptidase (SRAP)	-	-	-	-	-	-	-	-	-	-	-	-	SRAP
amPh_86_00006	29581.BW37_00199	8.21E-39	129	"28QMN@1|root,2ZD3B@2|Bacteria,1P9VE@1224|Proteobacteria,2W5RQ@28216|Betaproteobacteria,4783J@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_86_00007	29581.BW37_00198	3.16E-252	692	"COG4695@1|root,COG4695@2|Bacteria,1MWA5@1224|Proteobacteria,2VNDU@28216|Betaproteobacteria,4723I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
amPh_86_00008	29581.BW37_00197	0	1278	"COG4373@1|root,COG4373@2|Bacteria,1MXYV@1224|Proteobacteria,2VJG0@28216|Betaproteobacteria,472BT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Terminase RNaseH-like domain	-	-	-	-	-	-	-	-	-	-	-	-	"Terminase_5,Terminase_6,Terminase_6C"
amPh_86_00009	29581.BW37_00196	2.10E-176	493	"2CAV1@1|root,2ZBY8@2|Bacteria,1RAGI@1224|Proteobacteria,2VQQU@28216|Betaproteobacteria,4741V@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage capsid scaffolding protein (GPO) serine peptidase	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPO
amPh_86_00010	29581.BW37_00195	1.16E-239	659	"2CCQ9@1|root,2Z7HY@2|Bacteria,1MUWR@1224|Proteobacteria,2VJTE@28216|Betaproteobacteria,472SA@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage major capsid protein, P2 family"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_cap_P2
amPh_86_00011	29581.BW37_00194	6.70E-152	429	"2DKUP@1|root,30DH1@2|Bacteria,1RDUB@1224|Proteobacteria,2VTDJ@28216|Betaproteobacteria,4746A@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage small terminase subunit	-	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
amPh_86_00012	29581.BW37_00193	1.68E-109	316	"2CM6Y@1|root,32SDV@2|Bacteria,1N0DS@1224|Proteobacteria,2VUG9@28216|Betaproteobacteria,474PE@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage head completion protein (GPL)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
amPh_86_00013	29581.BW37_00192	1.78E-42	139	"COG5004@1|root,COG5004@2|Bacteria,1N81H@1224|Proteobacteria,2VWMM@28216|Betaproteobacteria,4756I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage Tail Protein X	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
amPh_86_00014	29581.BW37_00191	1.21E-82	244	"2EBIF@1|root,30TYD@2|Bacteria,1Q9C7@1224|Proteobacteria,2WCJ9@28216|Betaproteobacteria,477RM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_86_00015	29581.BW37_00190	6.24E-120	343	"COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria"	1224|Proteobacteria	M	secretion activating protein	-	-	-	-	-	-	-	-	-	-	-	-	"Glyco_hydro_108,PG_binding_3"
amPh_86_00016	29581.BW37_00189	4.20E-92	272	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,2WB7T@28216|Betaproteobacteria,4757E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
amPh_86_00017	29581.BW37_00188	3.50E-112	322	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
amPh_86_00018	29581.BW37_02484	1.09E-89	265	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_S
amPh_86_00019	641491.DND132_1628	8.08E-190	546	"COG1192@1|root,COG1192@2|Bacteria"	2|Bacteria	D	plasmid maintenance	soj	"GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0008150,GO:0009295,GO:0016020,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0044424,GO:0044464,GO:0071944"	-	ko:K03496	-	-	-	-	"ko00000,ko03036,ko04812"	-	-	-	AAA_31
amPh_86_00021	29581.BW37_00185	1.92E-139	396	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
amPh_86_00022	29581.BW37_00184	1.21E-71	216	"COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,2VVVK@28216|Betaproteobacteria,474V5@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Gene 25-like lysozyme	gpW	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
amPh_86_00023	29581.BW37_00183	8.85E-194	540	"COG3948@1|root,COG3948@2|Bacteria,1MUFF@1224|Proteobacteria,2VQAF@28216|Betaproteobacteria,474FM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Baseplate J-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
amPh_86_00024	29581.BW37_00182	1.59E-150	422	"COG4385@1|root,COG4385@2|Bacteria,1NZST@1224|Proteobacteria,2VQX4@28216|Betaproteobacteria,474X4@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
amPh_86_00025	29581.BW37_00181	1.25E-151	459	"COG5301@1|root,COG5301@2|Bacteria,1MWNN@1224|Proteobacteria,2VSW5@28216|Betaproteobacteria,478VT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail-collar fibre protein	-	-	-	-	-	-	-	-	-	-	-	-	"Collar,DUF3751"
amPh_86_00027	29581.BW37_00179	2.48E-274	751	"COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,2VHUW@28216|Betaproteobacteria,47380@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
amPh_86_00028	29581.BW37_00178	1.29E-106	308	"COG3498@1|root,COG3498@2|Bacteria,1Q8HB@1224|Proteobacteria,2VS7R@28216|Betaproteobacteria,4743F@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail tube protein FII	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
amPh_86_00029	29581.BW37_00177	1.56E-57	179	"2E3XV@1|root,32YUV@2|Bacteria,1N720@1224|Proteobacteria,2VW8H@28216|Betaproteobacteria,474ZY@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage tail assembly chaperone proteins, E, or 41 or 14"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
amPh_86_00030	29581.BW37_00176	1.42E-18	76.3	"2AXPG@1|root,31PQ4@2|Bacteria,1PVBP@1224|Proteobacteria,2WB7C@28216|Betaproteobacteria,47565@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage P2 GpE	-	-	-	-	-	-	-	-	-	-	-	-	Phage_P2_GpE
amPh_86_00031	29581.BW37_00175	0	1650	"COG4942@1|root,COG4942@2|Bacteria,1QTW5@1224|Proteobacteria,2WGFW@28216|Betaproteobacteria,4739E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	D	peptidase	-	-	-	-	-	-	-	-	-	-	-	-	-
