query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
janth_42_00041	1215092.PA6_005_02250	1.64E-15	77	"2EE9F@1|root,3383V@2|Bacteria,1NBCJ@1224|Proteobacteria,1TC4T@1236|Gammaproteobacteria,1YJVB@136841|Pseudomonas aeruginosa group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_42_00042	1514988.A0A089FKN8_9CAUD	6.65E-41	140	"4QAQV@10239|Viruses,4QPCB@28883|Caudovirales,4QIFH@10662|Myoviridae"	10662|Myoviridae	S	sequence-specific DNA binding	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_42_00044	292.DM42_1835	6.27E-16	71.6	"294YY@1|root,2ZSBU@2|Bacteria,1P5P0@1224|Proteobacteria,2W5Z8@28216|Betaproteobacteria,1KB3E@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_42_00045	292.DM42_1834	1.67E-14	67.8	"2EQVB@1|root,33IF4@2|Bacteria,1NQE1@1224|Proteobacteria,2W5RH@28216|Betaproteobacteria,1KBD3@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_42_00046	29581.BW37_00168	1.02E-55	173	"2EGNF@1|root,33AEK@2|Bacteria,1NGZW@1224|Proteobacteria,2VXY5@28216|Betaproteobacteria,4754B@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
janth_42_00049	29581.BW37_00165	3.29E-75	225	"29MFM@1|root,308DH@2|Bacteria,1PXDW@1224|Proteobacteria,2WCUU@28216|Betaproteobacteria,4788T@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_42_00050	29581.BW37_00164	0	1107	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,2VM3H@28216|Betaproteobacteria,4761Y@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
janth_42_00058	1007105.PT7_0216	8.51E-133	393	"COG0582@1|root,COG0582@2|Bacteria,1MU23@1224|Proteobacteria,2VHG5@28216|Betaproteobacteria,3T3UJ@506|Alcaligenaceae"	28216|Betaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	"Arm-DNA-bind_3,Phage_int_SAM_3,Phage_integrase"
janth_43_00001	757424.Hsero_2356	7.43E-22	89.4	"2EDG7@1|root,337CE@2|Bacteria,1NBT7@1224|Proteobacteria,2VW08@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	"DUF3693,HTH_3"
janth_43_00005	757424.Hsero_2359	1.20E-172	512	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,2VM3H@28216|Betaproteobacteria,477Z6@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
janth_43_00011	1000565.METUNv1_01215	3.18E-38	140	"28JV9@1|root,2Z9K8@2|Bacteria,1MVTX@1224|Proteobacteria,2VP25@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_43_00016	1175306.GWL_18230	1.38E-57	188	"COG4678@1|root,COG4678@2|Bacteria,1N2BW@1224|Proteobacteria,2VVEP@28216|Betaproteobacteria"	28216|Betaproteobacteria	G	COG4678 Muramidase (phage lambda lysozyme)	-	-	3.2.1.17	ko:K01185	-	-	-	-	"ko00000,ko01000"	-	-	-	Phage_lysozyme
janth_43_00023	504832.OCAR_5722	1.31E-26	103	"COG0702@1|root,COG0702@2|Bacteria,1MVBE@1224|Proteobacteria,2U9W1@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	GM	NAD(P)H-binding	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_10
janth_43_00024	1121127.JAFA01000019_gene533	5.08E-11	61.6	"COG0702@1|root,COG0702@2|Bacteria,1MVBE@1224|Proteobacteria,2VQZH@28216|Betaproteobacteria,1K853@119060|Burkholderiaceae"	28216|Betaproteobacteria	GM	NAD(P)H-binding	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_10
janth_43_00025	29581.BW37_00963	1.85E-287	791	"COG2931@1|root,COG3469@1|root,COG3979@1|root,COG2931@2|Bacteria,COG3469@2|Bacteria,COG3979@2|Bacteria,1MUUS@1224|Proteobacteria,2VZ7V@28216|Betaproteobacteria,478V8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	G	Carbohydrate binding domain	-	-	3.2.1.14	ko:K01183	"ko00520,ko01100,map00520,map01100"	-	"R01206,R02334"	RC00467	"ko00000,ko00001,ko01000"	-	GH18	-	Glyco_hydro_18
janth_45_00004	375286.mma_2206	7.55E-95	301	"COG5323@1|root,COG5323@2|Bacteria"	2|Bacteria	M	Terminase RNaseH-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_6
janth_45_00007	29581.BW37_02529	3.69E-29	107	"COG2916@1|root,COG2916@2|Bacteria,1N801@1224|Proteobacteria,2VWID@28216|Betaproteobacteria,477JE@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	H-NS histone family	-	-	-	ko:K03746	-	-	-	-	"ko00000,ko03036,ko03400"	-	-	-	Histone_HNS
janth_46_00001	29581.BW37_02260	1.04E-286	784	"28HH1@1|root,2Z7SS@2|Bacteria,1NTG9@1224|Proteobacteria,2WBUK@28216|Betaproteobacteria,476H3@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_46_00002	29581.BW37_02259	0	1240	"COG0365@1|root,COG0365@2|Bacteria,1MUF5@1224|Proteobacteria,2VI3T@28216|Betaproteobacteria,475CY@75682|Oxalobacteraceae"	28216|Betaproteobacteria	I	Acetyl-coenzyme A synthetase N-terminus	prpE	-	6.2.1.17	ko:K01908	"ko00640,ko01100,map00640,map01100"	-	"R00926,R01354"	"RC00004,RC00043,RC00070,RC02816"	"ko00000,ko00001,ko01000,ko01004"	-	-	-	"ACAS_N,AMP-binding,AMP-binding_C"
janth_46_00003	29581.BW37_02258	3.03E-168	470	"COG2932@1|root,COG2932@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria,4779I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
janth_46_00006	29581.BW37_02255	1.69E-277	760	"2DIIY@1|root,303ET@2|Bacteria,1R7AV@1224|Proteobacteria,2W1YE@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_46_00009	29581.BW37_02252	0	2530	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_46_00010	29581.BW37_02251	0	935	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_46_00012	29581.BW37_02246	3.90E-96	291	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_46_00013	1470591.BW41_00266	2.06E-43	170	"2CC5E@1|root,3345H@2|Bacteria,1N69Q@1224|Proteobacteria,2UF2K@28211|Alphaproteobacteria,2K6DX@204457|Sphingomonadales"	204457|Sphingomonadales	S	IMG reference gene	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_46_00014	29581.BW37_02244	3.82E-95	277	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_46_00015	29581.BW37_02243	2.09E-110	318	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_19
janth_47_00001	1286093.C266_17531	5.05E-26	97.8	"2BKUU@1|root,32FB6@2|Bacteria,1PX30@1224|Proteobacteria,2WCKG@28216|Betaproteobacteria,1KAK5@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Domain of unknown function (DUF4224)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4224
janth_47_00003	1175306.GWL_18370	2.91E-21	98.2	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,2VM3H@28216|Betaproteobacteria,477Z6@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
janth_47_00004	267608.RSc1922	8.28E-71	222	"COG4385@1|root,COG4385@2|Bacteria,1NZST@1224|Proteobacteria,2VQX4@28216|Betaproteobacteria,1KHIW@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
janth_47_00005	29581.BW37_00185	4.71E-82	247	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
janth_47_00006	998088.B565_0222	9.11E-22	98.6	"2EF0A@1|root,338TE@2|Bacteria,1NAMW@1224|Proteobacteria,1SDNX@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_47_00007	1219045.BV98_001425	1.10E-38	138	"293TI@1|root,2ZR8W@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_47_00008	29581.BW37_02484	2.76E-86	256	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_47_00009	29581.BW37_00188	2.50E-82	245	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
janth_47_00012	1265490.JHVY01000003_gene3104	2.92E-31	115	"COG5556@1|root,COG5556@2|Bacteria,1RDY8@1224|Proteobacteria,1S3ZK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Uncharacterized conserved protein (DUF2280)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2280
janth_47_00013	366649.XFF4834R_chr32140	7.06E-82	254	"COG2250@1|root,COG2250@2|Bacteria,1NCJ2@1224|Proteobacteria"	1224|Proteobacteria	S	HEPN domain	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_47_00015	864073.HFRIS_008861	4.08E-59	192	"2C959@1|root,32RNM@2|Bacteria,1N3N0@1224|Proteobacteria"	1224|Proteobacteria	S	Domain of unknown function (DUF4145)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4145
janth_48_00003	1005048.CFU_2031	1.31E-52	175	"2CH4P@1|root,33VWU@2|Bacteria,1NVVQ@1224|Proteobacteria,2W2DV@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00004	1005048.CFU_2032	3.32E-90	276	"2EZRP@1|root,33SWH@2|Bacteria,1NT7A@1224|Proteobacteria,2W179@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00005	1005048.CFU_2033	1.70E-83	253	"2E7AK@1|root,333Q8@2|Bacteria"	2|Bacteria	S	Protein of unknown function (DUF4255)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4255
janth_48_00006	1005048.CFU_2034	2.07E-65	206	"2EA8Q@1|root,318VQ@2|Bacteria,1NQ60@1224|Proteobacteria,2W2Z5@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00007	1005048.CFU_2035	2.70E-236	667	"COG3497@1|root,COG3497@2|Bacteria,1MX89@1224|Proteobacteria,2VM4U@28216|Betaproteobacteria,4771I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
janth_48_00008	999541.bgla_2g12480	2.99E-77	233	"2DB76@1|root,2Z7JZ@2|Bacteria,1R371@1224|Proteobacteria,2WIFZ@28216|Betaproteobacteria,1KISI@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	T4-like virus tail tube protein gp19	-	-	-	-	-	-	-	-	-	-	-	-	Phage_T4_gp19
janth_48_00009	999541.bgla_2g12470	9.22E-53	169	"arCOG11412@1|root,31S84@2|Bacteria,1N14M@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00011	1005048.CFU_2037	2.22E-76	232	"2DMQT@1|root,32T2H@2|Bacteria,1Q8UH@1224|Proteobacteria,2WCNH@28216|Betaproteobacteria,477YJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	T4-like virus tail tube protein gp19	-	-	-	-	-	-	-	-	-	-	-	-	Phage_T4_gp19
janth_48_00013	999541.bgla_2g12430	1.67E-110	322	"COG1652@1|root,COG1652@2|Bacteria,1RG4I@1224|Proteobacteria,2WCR1@28216|Betaproteobacteria,1KEZ8@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	LysM domain	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00014	1005048.CFU_2040	4.19E-159	456	"COG3500@1|root,COG3500@2|Bacteria,1R67C@1224|Proteobacteria,2VUST@28216|Betaproteobacteria,4782G@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPD
janth_48_00015	1005048.CFU_2041	1.23E-83	253	"COG3501@1|root,COG3501@2|Bacteria,1MU7Q@1224|Proteobacteria,2VR69@28216|Betaproteobacteria,47831@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Rhs Element Vgr Protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPD
janth_48_00016	1005048.CFU_2042	1.15E-80	240	"COG4104@1|root,COG4104@2|Bacteria,1RKQE@1224|Proteobacteria,2VWZ1@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	PAAR motif	-	-	-	-	-	-	-	-	-	-	-	-	PAAR_motif
janth_48_00017	1005048.CFU_2043	6.18E-68	207	"COG3628@1|root,COG3628@2|Bacteria,1N23A@1224|Proteobacteria,2WCPT@28216|Betaproteobacteria,47810@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Gene 25-like lysozyme	-	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
janth_48_00019	1005048.CFU_2045	0	1239	"COG3299@1|root,COG3299@2|Bacteria,1P3E0@1224|Proteobacteria,2WCJX@28216|Betaproteobacteria,477TJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	homolog of phage Mu protein gp47	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00020	1005048.CFU_2046	1.68E-136	401	"COG3299@1|root,COG3299@2|Bacteria,1MWKI@1224|Proteobacteria,2VJGX@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	homolog of phage Mu protein gp47	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
janth_48_00021	1005048.CFU_2047	2.78E-119	353	"COG4385@1|root,COG4385@2|Bacteria,1NM2X@1224|Proteobacteria,2W0NS@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
janth_48_00022	1005048.CFU_2048	9.60E-49	169	"2DV5B@1|root,33U4B@2|Bacteria,1NUHR@1224|Proteobacteria,2W25X@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00023	1005048.CFU_2049	6.12e-316	920	"2EJNR@1|root,33DDM@2|Bacteria,1NHUB@1224|Proteobacteria,2W0F4@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00024	1005048.CFU_2050	6.08E-102	308	"2EY04@1|root,33R96@2|Bacteria,1NQK1@1224|Proteobacteria,2VZSC@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00025	999541.bgla_2g12320	2.51E-74	231	"COG0189@1|root,COG0189@2|Bacteria"	2|Bacteria	HJ	Glutathione synthase Ribosomal protein S6 modification enzyme (Glutaminyl transferase)	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00026	1005048.CFU_2052	4.75E-85	262	"COG0189@1|root,COG0189@2|Bacteria,1NRGN@1224|Proteobacteria,2VZBX@28216|Betaproteobacteria"	28216|Betaproteobacteria	HJ	ligase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_48_00027	1005048.CFU_2053	1.41E-79	241	"COG3555@1|root,COG3555@2|Bacteria,1PZ95@1224|Proteobacteria,2WCT7@28216|Betaproteobacteria,47865@75682|Oxalobacteraceae"	28216|Betaproteobacteria	O	Aspartyl/Asparaginyl beta-hydroxylase	-	-	-	ko:K12979	-	-	-	-	"ko00000,ko01000,ko01005"	-	-	-	Asp_Arg_Hydrox
janth_48_00028	1005048.CFU_2054	6.47E-297	838	"COG0464@1|root,COG0464@2|Bacteria,1NF48@1224|Proteobacteria,2VK2M@28216|Betaproteobacteria,47782@75682|Oxalobacteraceae"	28216|Betaproteobacteria	O	ATPase family associated with various cellular activities (AAA)	-	-	-	-	-	-	-	-	-	-	-	-	AAA
janth_48_00030	1237149.C900_02089	4.04E-35	141	"COG3177@1|root,COG3177@2|Bacteria,4NR8T@976|Bacteroidetes,47QX8@768503|Cytophagia"	976|Bacteroidetes	KLT	Domain of unknown function (DUF4157)	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_49_00001	29581.BW37_02255	6.88E-277	758	"2DIIY@1|root,303ET@2|Bacteria,1R7AV@1224|Proteobacteria,2W1YE@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_49_00004	29581.BW37_02252	4.28E-225	667	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_49_00006	29581.BW37_02252	0	947	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_49_00007	29581.BW37_02251	4.61E-185	533	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_49_00008	1095743.HMPREF1054_2041	2.11E-10	63.9	"COG3064@1|root,COG3064@2|Bacteria"	2|Bacteria	M	translation initiation factor activity	-	-	-	-	-	-	-	-	-	-	-	-	"DZR,DnaJ,Sel1"
janth_49_00010	29581.BW37_02246	8.95E-101	302	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_49_00012	220664.PFL_3751	5.54E-35	134	"2DRM8@1|root,33C97@2|Bacteria,1RE4N@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S74
janth_49_00013	29581.BW37_02244	1.55E-94	276	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_49_00014	29581.BW37_02243	8.95E-109	314	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_19
janth_4_00002	29581.BW37_02246	1.31E-87	269	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_4_00003	1470591.BW41_00266	3.18E-39	158	"2CC5E@1|root,3345H@2|Bacteria,1N69Q@1224|Proteobacteria,2UF2K@28211|Alphaproteobacteria,2K6DX@204457|Sphingomonadales"	204457|Sphingomonadales	S	IMG reference gene	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_4_00004	29581.BW37_02244	1.28E-93	273	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_4_00005	29581.BW37_02243	4.06E-108	312	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_19
janth_4_00008	29581.BW37_02240	0	872	"COG2233@1|root,COG2233@2|Bacteria,1MUN9@1224|Proteobacteria,2VGZR@28216|Betaproteobacteria,476DT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	F	Permease family	-	-	-	ko:K03458	-	-	-	-	ko00000	2.A.40	-	-	Xan_ur_permease
janth_4_00009	29581.BW37_02239	0	2965	"COG0515@1|root,COG2199@1|root,COG3899@1|root,COG0515@2|Bacteria,COG3706@2|Bacteria,COG3899@2|Bacteria,1R7HC@1224|Proteobacteria,2WGMD@28216|Betaproteobacteria,4791R@75682|Oxalobacteraceae"	28216|Betaproteobacteria	KLT	Protein tyrosine kinase	-	-	-	-	-	-	-	-	-	-	-	-	"AAA_16,GGDEF,Pkinase"
janth_4_00014	29581.BW37_00168	1.07E-33	118	"2EGNF@1|root,33AEK@2|Bacteria,1NGZW@1224|Proteobacteria,2VXY5@28216|Betaproteobacteria,4754B@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
janth_4_00015	1514988.A0A089FKN8_9CAUD	8.63E-47	155	"4QAQV@10239|Viruses,4QPCB@28883|Caudovirales,4QIFH@10662|Myoviridae"	10662|Myoviridae	S	sequence-specific DNA binding	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_4_00016	1122185.N792_08590	0	1050	"COG1002@1|root,COG1002@2|Bacteria,1MWRH@1224|Proteobacteria,1RRRA@1236|Gammaproteobacteria,1X4J5@135614|Xanthomonadales"	135614|Xanthomonadales	V	"Type II restriction enzyme, methylase"	-	-	-	-	-	-	-	-	-	-	-	-	N6_Mtase
janth_4_00017	29581.BW37_00173	1.22E-288	790	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,2VN6E@28216|Betaproteobacteria,4731R@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
janth_4_00018	29581.BW37_00174	2.98E-126	360	"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,2VU06@28216|Betaproteobacteria,474D1@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
janth_4_00019	29581.BW37_00183	2.72E-97	290	"COG3948@1|root,COG3948@2|Bacteria,1MUFF@1224|Proteobacteria,2VQAF@28216|Betaproteobacteria,474FM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Baseplate J-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
janth_4_00020	29581.BW37_00184	1.03E-72	218	"COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,2VVVK@28216|Betaproteobacteria,474V5@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Gene 25-like lysozyme	gpW	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
janth_4_00021	29581.BW37_00185	6.16E-136	387	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
janth_4_00022	1470593.BW43_04182	1.59E-77	241	"COG1403@1|root,COG1403@2|Bacteria,1NKGE@1224|Proteobacteria,1SHRY@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	V	HNH nucleases	-	-	-	-	-	-	-	-	-	-	-	-	HNH
janth_4_00023	667121.ET1_07_00500	9.11E-160	463	"COG3950@1|root,COG3950@2|Bacteria,1NF1S@1224|Proteobacteria,1SEYY@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	ATP-binding protein involved in virulence	-	-	-	-	-	-	-	-	-	-	-	-	"AAA_15,AAA_21,AAA_23"
janth_4_00024	29581.BW37_02484	2.45E-86	256	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_4_00025	29581.BW37_00188	1.41E-25	99.4	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
janth_50_00001	29581.BW37_00199	5.99E-41	135	"28QMN@1|root,2ZD3B@2|Bacteria,1P9VE@1224|Proteobacteria,2W5RQ@28216|Betaproteobacteria,4783J@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
